75.000000	0.360000	0.076292	0.370670	0.693293	1.075116	0.165662	1.870379	2.900469
76.000000	0.360000	0.070786	0.367125	0.693274	1.068412	0.156993	1.888389	2.910218
77.000000	0.360000	0.065746	0.363796	0.693255	1.062150	0.148888	1.905615	2.919632
78.000000	0.360000	0.061130	0.360666	0.693235	1.056290	0.141309	1.922097	2.928723
79.000000	0.360000	0.056900	0.357719	0.693214	1.050800	0.134219	1.937872	2.937500
80.000000	0.360000	0.053020	0.354941	0.693193	1.045648	0.127585	1.952979	2.945974
81.000000	0.360000	0.049458	0.352319	0.693171	1.040807	0.121373	1.967452	2.954159
82.000000	0.360000	0.046186	0.349841	0.693149	1.036251	0.115554	1.981325	2.962063
83.000000	0.360000	0.043178	0.347496	0.693126	1.031959	0.110099	1.994628	2.969698
84.000000	0.360000	0.040408	0.345275	0.693102	1.027910	0.104983	2.007392	2.977075
85.000000	0.360000	0.037857	0.343169	0.693079	1.024085	0.100181	2.019645	2.984203
86.000000	0.360000	0.035504	0.341168	0.693054	1.020467	0.095670	2.031414	2.991094
87.000000	0.360000	0.033332	0.339267	0.693029	1.017040	0.091431	2.042725	2.997756
88.000000	0.360000	0.031325	0.337458	0.693003	1.013791	0.087444	2.053600	3.004200
89.000000	0.360000	0.029468	0.335734	0.692977	1.010707	0.083691	2.064063	3.010435
90.000000	0.360000	0.027749	0.334092	0.692951	1.007777	0.080156	2.074134	3.016469
91.000000	0.360000	0.279758	0.869454	0.400529	3.119504	0.200873	0.460667	3.587887
92.000000	0.360000	0.346804	1.105381	0.284095	3.931737	0.246038	0.257011	3.556906
93.000000	0.360000	0.357699	1.182510	0.263447	4.197448	0.253702	0.222786	3.549607
94.000000	0.360000	0.359445	1.230983	0.260960	4.370903	0.254689	0.211993	3.550742
95.000000	0.360000	0.359968	1.276040	0.260968	4.534830	0.254724	0.204514	3.553830
96.000000	0.360000	0.360314	1.321053	0.261264	4.700620	0.254554	0.197770	3.558237
97.000000	0.360000	0.360614	1.366254	0.261536	4.869723	0.254243	0.191425	3.564287
98.000000	0.360000	0.360866	1.411345	0.261645	5.042016	0.253751	0.185387	3.572491
99.000000	0.360000	0.360848	1.455252	0.260673	5.214126	0.252912	0.179126	3.582971
100.000000	0.360000	0.358246	1.490064	0.249169	5.349739	0.250431	0.167221	3.590275
1.000000	0.390000	0.983176	5.689714	0.663210	14.181592	0.988831	0.116563	2.492496
2.000000	0.390000	0.992973	5.561640	0.629973	13.842769	0.999950	0.113271	2.488972
3.000000	0.390000	0.993574	5.378264	0.627979	13.384877	1.000827	0.116762	2.488698
4.000000	0.390000	0.993139	5.192611	0.629244	12.923313	1.000565	0.121181	2.488789
5.000000	0.390000	0.992546	5.010222	0.630848	12.470115	1.000144	0.125912	2.488935
6.000000	0.390000	0.991883	4.831668	0.632486	12.026523	0.999667	0.130904	2.489104
7.000000	0.390000	0.991155	4.657010	0.634126	11.592658	0.999140	0.136166	2.489292
8.000000	0.390000	0.990356	4.486252	0.635764	11.168528	0.998560	0.141714	2.489501
9.000000	0.390000	0.989478	4.319396	0.637400	10.754128	0.997925	0.147567	2.489729
10.000000	0.390000	0.988514	4.156439	0.639033	10.349437	0.997226	0.153745	2.489977
11.000000	0.390000	0.987452	3.997377	0.640664	9.954447	0.996459	0.160271	2.490245
